Rogue Eidolon,MM2,180,Construct,9,Large
Rokuro-Kubi,OA,190,Monstrous Humanoid,2,Medium
Roper,MM,215,Magical Beast,12,Large
"Roper, Primastic",MM3,141,Aberration,9,Large
Rot Grub Swarm,Du,106,Vermin (Swarm),6,Diminutive
Rot Reaver,MM3,142,Aberration,6,Medium
"Rothe, Deep",FRCS,313,Magical Beast,2,Medium
"Rothe, Ghost",FRCS,313,Magical Beast,2,Large
"Rothe, Surface",FRCS,313,Magical Beast,2,Large
Roving Mauler,TM,86,Magical Beast (Extraplanar),3,Medium
Ruin Chanter,MM5,132,"Fey (Air, Earth)",14,Medium
Ruin Elemental,MM5,134,Elemental (Earth),10,Large
Rukanyr,FF,144,Aberration,9,Large
Rukarazyll,MM2,181,"Outsider (Earth, Extraplanar, Evil)",14,Large
Runehound,MM3,145,Aberration,3,Medium
Runic Guardian,MM2,182,Construct,10,Large
Rusalka,Fr,150,Fey (Aquatic),1,Medium
Rust Monster,MM,216,Aberration,3,Medium
Rutterkin,FCI,51,"Outsider (Chaotic, Evil, Extraplanar, Tanar'ri)",3,Medium
Rutterkin (Tanar'ri),BV,170,"Outsider (Chaotic, Evil, Tanar'ri)",3,Medium
Rylkar Harridan,MM5,136,Magical Beast,9,Huge
Rylkar Madclaw,MM5,137,Magical Beast,3,Small
Rylkar Tormentor,MM5,138,Magical Beast,6,Medium
Rylkspawn Swarm,MM5,138,Magical Beast (Swarm),4,Tiny
Sacred Watcher,BE,182,Deathless (Augmented Humanoid),7,Medium
Saguaro Sentinel,Sa,181,Plant,9,Huge
Sahuagin,MM,217,Monstrous Humanoid (Aquatic),2,Medium
Sailsnake,MM4,124,Animal,2,Medium
Saint,BE,184,"Outsider (Augmented Humanoid, Native)",9,Medium
"Salamander, Average",MM,219,"Outsider (Extraplanar, Fire)",6,Medium
"Salamander, Flamebrother",MM,219,"Outsider (Extraplanar, Fire)",3,Small
"Salamander, Noble",MM,219,"Outsider (Extraplanar, Fire)",10,Large
Sand Hunter,Sa,183,Magical Beast,3,Medium
Sanguineous Drinker,MM5,142,Undead,5,Medium
"Sarkrith, Spelleater",FF,145,Monstrous Humanoid,13,Large
"Sarkrith, Thane",FF,146,Monstrous Humanoid,11,Large
Sarrukh (Progenitor Race),SK,80,Monstrous Humanoid,21,Medium
Satyr,MM,219,Fey,2,Medium
Scaladar,CSW,138,Construct,8,Large
Scalamagdrion,Mag,188,Dragon,7,Large
Scaled Stalker,MH,68,Monstrous Humanoid,5,Large
"Scorpion, Devastation",EL,178,Vermin,42,Colossal
"Scorpion, Giant Whip",LE,160,Vermin,2,Large
"Scorpion, Huge Monstrous",MM,287,Vermin,7,Huge
"Scorpion, Large Monstrous",MM,287,Vermin,3,Large
"Scorpion, Medium Monstrous",MM,287,Vermin,1,Medium
"Scorpion, Small Monstrous",MM,287,Vermin,1/2,Small
"Scorpion, Tiny Monstrous",MM,287,Vermin,1/4,Tiny
Scorpionfolk,MM2,221,Monstrous Humanoid,7,Large
Scorrow,SX,81,Aberration,7,Large
Scouring Slinger,MM5,144,Construct,18,Huge
Scouring Stanchion,MM5,145,Construct,18,Huge
Scyllan,Sto,157,"Outsider (Aquatic, Native)",13,Huge
Scyther of Thoon,MM5,116,Construct,6,Medium
Seal,Sto,167,Animal,1/3,Medium
Seawolf,Sto,158,Magical Beast (Shapechanger),3,Medium
Selkie,FF,145,"Humanoid (Aquatic, Shapechanger)",1,Medium
Senmurv,FF,149,Magical Beast,3,Large
Serpentir,MM5,158,Undead,4,Large
Serval (Savannah Wildcat),Sa,194,Animal,1,Small
Seryulin,MM3,148,Aberration (Aquatic),7,Large
"Seryulin, Greater",MM3,149,Aberration (Aquatic),10,Huge
Sewerm,SK,85,Animal,2,Small
Shaboath,LoM,166,Construct (Cold),10,Large
Shadar-Kai,FF,150,Fey (Extraplanar),1,Medium
Shadow,MM,221,Undead (Incorporeal),3,Medium
Shadow Asp,FF,152,Magical Beast,1,Tiny
Shadow Demon,BV,173,"Outsider (Chaotic, Evil)",8,Medium
Shadow Fet,CP,134,"Outsider (Evil, Extraplanar, Psionic)",5,Large
Shadow Flayer,MM5,107,Aberration,8,Medium
Shadow Jelly,PlH,129,Ooze (Extraplanar),6,Large
Shadow Mastiff,MM,222,Outsider (Extraplanar),5,Medium
Shadow of the Void,EL,214,"Undead (Cold, Incorporeal)",26,Large
Shadow Sea Serpent,An,151,Magical Beast,12,Huge
Shadow Sibling,MoE,156,"Aberration (Symbiont, Incorporeal)",1,Medium
"Shadow, Greater",MM,221,Undead,8,Medium
Shadowperson,DCS,227,Monstrous Humanoid,2,Medium
Shadurakul,FF,27,"Outsider (Evil, Extraplanar, Shapechanger)",11,Medium
Shaedling,MM5,148,Fey,2,Medium
Shalarin,Mon,76,Humanoid (Aquatic),1/2,Medium
Shambling Mound,MM,222,Plant,6,Large
Shape of Fire,EL,215,"Undead (Fire, Incorporeal)",26,Large
Shardsoul Slayer,MM5,150,Construct,5,Medium
"Shark, Dire",MM,64,Animal (Aquatic),9,Huge
"Shark, Huge",MM,279,Animal (Aquatic),4,Huge
"Shark, Large",MM,279,Animal (Aquatic),2,Large
"Shark, Legendary",MM2,138,Animal (Aquatic),10,Huge
"Shark, Medium",MM,279,Animal (Aquatic),1,Medium
Sharn,An,153,Aberration,8,Large
Shator (Demodand),FF,45,"Outsider (Evil, Extraplanar)",16,Large
Shedu,FF,153,Magical Beast,10,Large
"Shen Lung (Spirit Dragon), Adult",OA,159,"Dragon (Spirit, Water)",14,Huge
"Shen Lung (Spirit Dragon), Ancient",OA,159,"Dragon (Spirit, Water)",21,Gargantuan
"Shen Lung (Spirit Dragon), Great Wyrm",OA,159,"Dragon (Spirit, Water)",24,Colossal
"Shen Lung (Spirit Dragon), Juvenile",OA,159,"Dragon (Spirit, Water)",8,Large
"Shen Lung (Spirit Dragon), Mature Adult",OA,159,"Dragon (Spirit, Water)",16,Huge
"Shen Lung (Spirit Dragon), Old",OA,159,"Dragon (Spirit, Water)",18,Gargantuan
"Shen Lung (Spirit Dragon), Very Old",OA,159,"Dragon (Spirit, Water)",19,Gargantuan
"Shen Lung (Spirit Dragon), Wyrm",OA,159,"Dragon (Spirit, Water)",22,Gargantuan
"Shen Lung (Spirit Dragon), Young Adult",OA,159,"Dragon (Spirit, Water)",11,Huge
Shield Guardian,MM,223,Construct,8,Large
Shifter,MM3,150,Humanoid (Shapechanger),1/2,Medium
Shikki-Gaki,OA,164,Undead (Spirit),4,Medium
Shinen-Gaki,OA,164,"Undead (Fire, Spirit)",4,Medium
Shirokinu-Katsukami,OA,191,"Outsider (Good, Lawful, Spirit)",14,Large
Shivhad,Fr,152,Aberration (Cold),21,Gargantuan
Shocker,RT,159,Outsider,3,Medium
Shocker Lizard,MM,224,Magical Beast,2,Small
Shredstorm,MM3,153,Construct (Swarm),8,Fine
Shrieker,MM,113,Plant,1,Medium
Shunned,DrU,140,Aberration,7,Medium
Sibriex,FCI,52,"Outsider (Chaotic, Evil, Extraplanar, Obyrith)",15,Large
Sibyllic Guardian,CP,135,"Outsider (Archon, Extraplanar, Good, Lawful, Psionic)",10,Medium
Sickening Sleep,MM3,94,Ooze,2,Medium
Siege Beetle,MM5,152,Vermin (Extraplanar),16,Gargantuan
"Siege Crab, Greater",MM3,157,Vermin (Aquatic),18,Colossal
Siege Crag,MM3,156,Vermin (Aquatic),14,Gargantuan
Siege Golem,Ci,126,Construct,12,Gargantuan
Silthilar,LoM,168,"Aberration (Shapechanger, Swarm)",7,Fine
Sinister,Mon,18,Magical Beast,3,Large
Sirine,MM2,185,Fey (Aquatic),5,Medium
Sirrush,EL,216,Magical Beast,24,Large
Sisiutl,Sto,159,Magical Beast (Aquatic),8,Huge
Siv,Mon,78,Humanoid (Aquatic),1,Medium
Skeletal Warbeast,HB,156,Undead,4,Large
"Skeleton, Advanced Megaraptor",MM,227,Undead,6,Huge
"Skeleton, Chimera",MM,227,Undead,4,Large
"Skeleton, Cloud Giant",MM,227,Undead,7,Huge
"Skeleton, Ettin",MM,227,Undead,5,Large
"Skeleton, Human Warrior",MM,226,Undead,1/3,Medium
"Skeleton, Karrnathi",ECS,292,Undead,3,Medium
"Skeleton, Owlbear",MM,226,Undead,2,Large
"Skeleton, Troll",MM,227,Undead,3,Large
"Skeleton, Wolf",MM,226,Undead,1,Medium
"Skeleton, Young Adult Red Dragon",MM,227,Undead (Fire),8,Huge
Skin Kite,LM,119,Undead,3,Small
Skindancer,MM3,158,Monstrous Humanoid,11,Large
Skirr,LM,120,Undead,7,Huge
Skiurid,MM4,126,Magical Beast,1/2,Tiny
Skulk,FF,154,Humanoid (Skulk),2,Medium
Skulking Cyst,LM,120,Undead,4,Small
Skull Lord,MM5,154,Undead,7,Medium
Skulvyn,FF,54,"Outsider (Aquatic, Chaotic, Evil, Extraplanar)",4,Large
Skum,MM,228,Aberration (Aquatic),2,Medium
Skybleeder,FF,155,Aberration,12,Huge
"Slaad, Black",EL,219,Outsider (Chaotic),25,Huge
"Slaad, Blue",MM,229,"Outsider (Chaotic, Extraplanar)",8,Huge
"Slaad, Death",MM,231,"Outsider (Chaotic, Extraplanar)",13,Medium
"Slaad, Gray",MM,231,"Outsider (Chaotic, Extraplanar)",10,Medium
"Slaad, Green",MM,230,"Outsider (Chaotic, Extraplanar)",9,Large
"Slaad, Mud",FF,157,"Outsider (Chaotic, Extraplanar)",6,Medium
"Slaad, Red",MM,228,"Outsider (Chaotic, Extraplanar)",7,Large
"Slaad, White",EL,218,Outsider (Chaotic),21,Large
Slasrath,FF,158,Aberration (Extraplanar),7,Large
Slaughter Wight,LM,120,Undead,8,Medium
Slaughterhouse Behemoth,MM3,159,Construct (Earth),15,Huge
Slaughterhouse Eviscerator,MM3,160,Construct (Earth),12,Large
Slave-Taker,MM4,67,Humanoid,3,Medium
Slaymate,LM,122,Undead,2,Small
Smilodon (Saber-Toothed Tiger),Fr,118,Animal,5,Large
"Smoke Paraelemental, Elder",MP,184,"Elemental (Air, Fire)",11,Huge
"Smoke Paraelemental, Greater",MP,184,"Elemental (Air, Fire)",9,Huge
"Smoke Paraelemental, Huge",MP,184,"Elemental (Air, Fire)",7,Huge
"Smoke Paraelemental, Large",MP,184,"Elemental (Air, Fire)",5,Large
"Smoke Paraelemental, Medium",MP,184,"Elemental (Air, Fire)",3,Medium
"Smoke Paraelemental, Small",MP,184,"Elemental (Air, Fire)",1,Small
Snake Head,SSL,152,Construct,1,Tiny
"Snake, Dire",MM2,76,Animal,5,Huge
"Snake, Dung",SK,83,Animal,2,Medium
"Snake, Flying",Rac,177,Magical Beast,1/2,Small
"Snake, Glacier",SK,84,Animal,2,Medium
"Snake, Huge Sea",MM,281,Animal,3,Huge
"Snake, Huge Viper",MM,281,Animal,3,Huge
"Snake, Large Sea",MM,281,Animal,2,Large
"Snake, Large Viper",MM,281,Animal,2,Large
"Snake, Legendary",MM2,138,Animal,8,Large
"Snake, Medium Sea",MM,281,Animal,1,Medium
"Snake, Medium Viper",MM,281,Animal,1,Medium
"Snake, Reed",SK,84,Animal,1/2,Tiny
"Snake, Small Sea",MM,281,Animal,1/2,Small
"Snake, Small Viper",MM,281,Animal,1/2,Small
"Snake, Tiny Sea",MM,281,Animal,1/3,Tiny
"Snake, Tiny Viper",MM,281,Animal,1/3,Tiny
"Snake, Two-headed Adder",FRCS,309,Animal,1,Small
"Snake, Winged Viper",FRCS,309,Animal,2,Large
Snapping Turtle,Sto,168,Animal ,1,Small
Snowcloak,Fr,153,Aberration (Cold),4,Large
Solamith,MM5,28,"Outsider (Chaotic, Evil, Extraplanar, Tanar'ri)",8,Large
Solar (Angel),MM,12,"Outsider (Angel, Extraplanar, Good)",23,Large
Souleater,MoI,194,Outsider (Evil),7,Large
Soulfused Construct,MoI,195,"Construct (Incarnum, Living Construct)",8,Large
"Soulmarauder, Spiritovore Energon",BB,42,Outsider (Incorporeal),42,Huge
"Soulscaper, Spiritovore Energon",BB,42,Outsider (Incorporeal),42,Large
"Soulsipper, Spiritovore Energon",BB,42,Outsider (Incorporeal),42,Large
Spark Guardian,CW,119,Construct,3,Tiny
Spark Lasher,MH,70,Aberration,2,Medium
Spawn of Kyuss,MM2,186,Undead,5,Medium
Spectral Lurker,FF,158,Aberration (Incorporeal),17,Huge
Spectral Lyrist,LM,123,Undead (Incorporeal),4,Medium
Spectral Panther,Mon,79,Magical Beast (Incorporeal),4,Large
Spectral Rider,MM5,160,Undead,6,Medium
Spectral Steed,Gh,169,Undead (Incorporeal),3,Large
Spectre,MM,232,Undead (Incorporeal),7,Medium
"Spectre, Fire",Gh,162,Undead (Incorporeal),6,Medium
Spell Weaver,MM2,187,Monstrous Humanoid,10,Medium
Spelleater,DM,119,Dragon,14,Huge
Spellgaunt,MM2,188,Magical Beast,12,Large
Spellstiched Ghast,MM2,217,Undead,4,Medium
Spellwarped Ettin,MM3,162,Aberration (Augmented Giant),7,Large
Spellwurm,MoE,156,Aberration (Symbiont),1,Tiny
"Sphinx, Canisphinx",Sa,186,Magical Beast,5,Large
"Sphinx, Crocosphinx",Sa,187,Magical Beast,12,Large
"Sphinx, Saurosphinx",Sa,188,Magical Beast,5,Large
"Sphinx, Threskisphinx",Sa,188,Magical Beast,8,Large
Spider Eater,MM,234,Magical Beast,5,Large
"Spider, Devastation",EL,178,Vermin,41,Colossal
"Spider, Giant Sun",LE,162,Vermin,2,Large
"Spider, Giant Whip",LE,161,Vermin,1,Medium
"Spider, Hairy",Mon,79,Vermin,1/2,Fine
"Spider, Harpoon",MM3,80,Aberration,4,Large
"Spider, Harpoon Dread",MM3,81,Aberration,9,Huge
"Spider, Jade",CSQ,121,Construct,14,Gargantuan
"Spider, Phase",MM,207,Magical Beast,5,Large
"Spider, Shadow",MM2,184,Magical Beast,12,Huge
"Spider, Sword",Mon,79,Vermin,5,Large
"Spinagon, Devil (Baatezu)",MP,167,"Outsider (Evil, Lawful)",4,Small
Spined Devil (Spinagon),FCII,136,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",4,Small
Spirit Folk,OA,192,Humanoid (Spirit),1/2,Medium
Spirit of the Air,FF,160,Magical Beast (Air),11,Large
Spirit of the Land,MM2,189,Fey (Incoporeal),23,Huge
Spirit Tree,Gh,170,Plant,10,Huge
Spirrax,MM5,166,Aberration (Extraplanar),18,Gargantuan
Spitting Spider,DrU,141,Vermin,5,Large
Splinterwaif,MM3,164,Fey,2,Medium
Splinterwaif Knave,MM3,165,Fey,6,Medium
Sporebat,FF,161,Plant,10,Medium
Spriggan,FF,162,Fey,3,Small
Squid,MM,281,Animal (Aquatic),1,Medium
"Squid, Giant",MM,281,Animal (Aquatic),9,Huge
Ssvaklor,MM3,166,Dragon,10,Medium
"Ssvaklor, Greater",MM3,166,Dragon,20,Large
Starsnake,ShS,69,Magical Beast,5,Medium
Starwhale,AE,89,Magical Beast,15,Colossal
Steeder,Rac,177,Magical Beast,4,Large
Steel Devil (Bueroza),FCII,137,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",6,Medium
Steel Predator,FF,163,Outsider,13,Large
Steelwing,MM5,168,Magical Beast (Extraplanar),14,Huge
Stegosaurus,SK,66,Animal,7,Gargantuan
Stinger,Mon,80,Monstrous Humanoid,4,Large
Stingray,Sto,168,Animal (Aquatic),1/3,Small
Stingtail,Mon,15,Humanoid (Reptilian),3,Large
Stirge,MM,236,Magical Beast,1/2,Tiny
Stitched Devil,MM5,36,"Outsider (Evil, Extraplanar, Lawful)",9,Large
Stone Flyer,Und,99,"Magical Beast (Earth, Extraplanar)",3,Large
Stone Spike,MM2,191,"Elemental (Earth, Extraplanar)",2,Medium
Stonechild,MH,71,"Outsider (Earth, Extraplanar)",3,Medium
Stonesinger,MM3,168,Aberration (Earth),7,Large
Stormcloud of Thoon,MM5,118,Construct,5,Medium
Stormstalk,MoE,157,Aberration (Symbiont),1,Tiny
"Strider, Giant",Mon,51,Magical Beast (Fire),1,Large
Subterranean Lizard,DrU,134,Magical Beast,4,Large
Succubus (Demon),MM,47,"Outsider (Chaotic, Extraplanar, Evil, Tanar'ri)",7,Medium
Sunwyrm,FF,164,Dragon,14,Large
Susurrus,MM3,170,Aberration,7,Large
Swamplight Lynx,MM2,191,Magical Beast,7,Large
"Swarm, Abyssal Ant",FF,166,"Aberration (Extraplanar, Swarm)",16,Medium
"Swarm, Air Elementite",PlH,114,"Elemental (Air, Extraplanar, Swarm)",4,Tiny
"Swarm, Apocalypse Frog",BE,188,Magical Beast (Swarm),4,Diminutive
"Swarm, Bat",MM,237,Animal (Swarm),2,Diminutive
"Swarm, Bloodfiend Locust",FF,170,"Vermin (Extraplanar, Swarm)",8,Medium
"Swarm, Bone Rat",LM,88,Undead (Swarm),3,Tiny
"Swarm, Bronze Locust",BE,188,Construct (Swarm),17,Fine
"Swarm, Brood Keeper Larva",MM3,21,Magical Beast (Swarm),12,Tiny
"Swarm, Centipede",MM,238,Vermin (Swarm),4,Diminutive
"Swarm, Cinder",MM3,29,"Elemental (Fire, Swarm)",13,Fine
"Swarm, Corpse Rat",LM,92,Undead (Swarm),4,Tiny
"Swarm, Cranium Rat Average Pack",FF,168,"Magical Beast (Extraplanar, Swarm)",5,Medium
"Swarm, Cranium Rat Greater Pack",FF,169,"Magical Beast (Extraplanar, Swarm)",11,Medium
"Swarm, Cranium Rat Lesser Pack",FF,167,"Magical Beast (Extraplanar, Swarm)",2,Medium
"Swarm, Crawling Claw",LE,163,Construct (Swarm),2,Tiny
"Swarm, Deathraven",BE,189,Magical Beast (Swarm),20,Tiny
"Swarm, Dread Blossom",MM3,45,"Plant (Extraplanar, Swarm)",6,Tiny
"Swarm, Earth Elementite",PlH,115,"Elemental (Earth, Extraplanar, Swarm)",4,Tiny
"Swarm, Ephemeral",MM3,50,"Undead (Incorporeal, Swarm)",5,Tiny
"Swarm, Fire Elementite",PlH,116,"Elemental (Extraplanar, Fire, Swarm)",4,Tiny
"Swarm, Hellwasp",MM,238,Magical Beast (Swarm),8,Diminutive
"Swarm, Hoard Scarab",Dr,168,Vermin (Swarm),5,Fine
"Swarm, Jellyfish",Sto,161,"Vermin (Aquatic, Swarm)",5,Diminutive
"Swarm, Leech",Sto,162,"Vermin (Aquatic, Swarm)",1,
"Swarm, Locust",MM,239,Vermin (Swarm),3,Diminutive
"Swarm, Murder of Crows",TM,87,Animal (Swarm),2,Tiny
"Swarm, Needletooth",MM3,109,Animal (Swarm),6,Tiny
"Swarm, Piranha",Sto,162,"Animal (Aquatic, Swarm)",4,Tiny
"Swarm, Plague Ant",FF,167,Vermin (Swarm),5,Medium
"Swarm, Rancid Beetle",Sh,182,Vermin (Swarm),6,Fine
"Swarm, Rapture Locust",FF,170,Vermin (Swarm),6,Medium
"Swarm, Rat",MM,239,Animal (Swarm),2,Tiny
"Swarm, Ruin",EL,213,Ooze,23,Colossal
"Swarm, Scarab Beetle",FF,171,Vermin (Swarm),10,Medium
"Swarm, Scarab Death",Sa,184,Undead (Swarm),7,Diminutive
"Swarm, Scorpion",Sa,185,Vermin (Swarm),5,Diminutive
"Swarm, Shimmerling ",MM3,152,Fey (Swarm),8,Fine
"Swarm, Spider",MM,239,Vermin (Swarm),1,Diminutive
"Swarm, Sunfly",BE,190,"Outsider (Extraplanar, Good, Swarm)",10,Diminutive
"Swarm, Swamp Strider",MM3,171,Vermin (Swarm),5,Diminutive
"Swarm, Viper",FF,172,Animal (Swarm),3,Medium
"Swarm, Wasp",FF,172,Vermin (Swarm),2,Medium
"Swarm, Water Elementite",PlH,116,"Elemental (Extraplanar, Swarm, Water)",4,Tiny
Sylph,MM2,192,"Outsider (Air, Extraplanar)",5,Small
"T’ien Lung (Celestial Dragon), Adult",OA,161,"Dragon (Air, Spirit)",15,Huge
"T’ien Lung (Celestial Dragon), Ancient",OA,161,"Dragon (Air, Spirit)",23,Gargantuan
"T’ien Lung (Celestial Dragon), Great Wyrm",OA,161,"Dragon (Air, Spirit)",26,Colossal
"T’ien Lung (Celestial Dragon), Juvenile",OA,161,"Dragon (Air, Spirit)",10,Large
"T’ien Lung (Celestial Dragon), Mature Adult",OA,161,"Dragon (Air, Spirit)",18,Huge
"T’ien Lung (Celestial Dragon), Old",OA,161,"Dragon (Air, Spirit)",20,Gargantuan
"T’ien Lung (Celestial Dragon), Very Old",OA,161,"Dragon (Air, Spirit)",21,Gargantuan
"T’ien Lung (Celestial Dragon), Wyrm",OA,161,"Dragon (Air, Spirit)",24,Colossal
"T’ien Lung (Celestial Dragon), Young Adult",OA,161,"Dragon (Air, Spirit)",13,Huge
Taer,Una,72,Giant (Cold),1,Medium
"Taint Elemental, Elder",HH,146,Elemental (Evil),13,Huge
"Taint Elemental, Greater",HH,146,Elemental (Evil),11,Huge
"Taint Elemental, Huge",HH,146,Elemental (Evil),9,Huge
"Taint Elemental, Large",HH,145,Elemental (Evil),7,Large
"Taint Elemental, Medium",HH,145,Elemental (Evil),5,Medium
"Taint Elemental, Small",HH,145,Elemental (Evil),3,Small
Tako,OA,193,Aberration (Aquatic),2,Medium
Tall Mouther,ShS,70,Aberration,5,Large
Tanarukk,Mon,72,Outsider,2,Medium
Tangle Terror,DrU,142,Vermin,8,Medium
Tarmak,DCS,232,Humanoid (Human),1/2,Medium
Tarrasque,MM,240,Magical Beast,20,Colossal
Tasloi,OA,193,Humanoid (Tasloi),1/2,Small
Taunting Haunt,MM5,82,Undead (Incorporeal),4,Medium
Tauric Hobgoblin-Griffon,MM2,217,Monstrous Humanoid,5,Large
Tayellah,EL,220,Magical Beast,24,Gargantuan
Teant,MM,244,Plant,8,Huge
Temporal Filcher,XPH,210,Aberration (Psionic),3,Large
Tendriculos,MM,241,Plant,6,Huge
"Tengu, Crow-Headed",OA,194,Monstrous Humanoid,1,Medium
"Tengu, Human-Headed",OA,194,Monstrous Humanoid,6,Small
Tentacle Spider,SX,83,Aberration,2,Medium
Teratomorph,MM2,194,Ooze,16,Gargantuan
Terlen,FF,174,Magical Beast (Extraplanar),2,Medium
"Termite, Queen",Sa,198,Vermin,1,Large
"Termite, Soldier",Sa,198,Vermin,2,Medium
"Termite, Worker",Sa,197,Vermin,1/3,Small
Terror Bird,FF,175,Animal,4,Large
"Terror, Five-Headed",MM3,155,Aberration (Extraplanar),10,Medium
"Terror, Ten-Headed",MM3,155,Aberration (Extraplanar),13,Large
Thanoi (Walrus-Folk),DCS,232,Monstrous Humanoid (Cold),2,Medium
"Thaskor, Shadow Beast",MH,70,Outsider (Extraplanar),9,Large
Thoon Disciple,MM5,104,Aberration,10,Medium
Thoon Elder Brain,MM5,121,Aberration,15,Large
Thoon Hulk,MM5,120,Construct,13,Large
Thoon Infiltrator,MM5,109,Monstrous Humanoid,5,Medium
Thoon Soldier,MM5,113,Construct,8,Medium
Thoqqua,MM,242,"Elemental (Earth, Extraplanar, Fire)",2,Medium
Thorciasid,EL,220,Aberration,22,Medium
Thorn,MM3,172,Fey,4,Small
Thought Eater,XPH,211,Aberration (Psionic),2,Small
Thought Slayer,XPH,212,Aberration (Psionic),13,Huge
Thri-Kreen,XPH,213,Monstrous Humanoid (Psionic),1,Medium
Throwing Scarab,MoE,157,Aberration (Symbiont),1,Fine
Thrum Worm,RS,190,Magical Beast,2,Medium
Thrym Hound,MM5,170,Magical Beast,10,Huge
Thudhunter,AE,77,Beast,2,Medium
Thunder Worm,FF,176,Magical Beast (Incorporeal),21,Colossal
Thunderbird,Sa,189,Magical Beast,12,Huge
"Tiamat, the Chromatic Dragon",MP,118,Dragon,25,Colossal
Tiger,MM,281,Animal,4,Large
"Tiger, Dire",MM,65,Animal,8,Large
"Tiger, Legendary",MM2,138,Animal,10,Large
"Tiger, Red",SM,119,Animal,4,Large
"Tiger, Sea",MM3,147,Animal,6,Huge
Tirbana Drowser,MM5,173,Magical Beast,2,Small
Tirbana Eyewing,MM5,172,Magical Beast,1/2,Tiny
Tirbana Slayer,MM5,173,Magical Beast,4,Medium
Tirbana Spawner,MM5,174,Magical Beast,5,Medium
Titan,MM,242,"Outsider (Chaotic, Extraplanar)",21,Huge
"Titan, Elder",EL,221,Outsider,30,Colossal
Tlalusk,Fr,157,Magical Beast (Cold),11,Huge
"Toad, Dire",MM2,75,Animal,3,Medium
"Toad, Fire",OA,196,Magical Beast (Fire),2,Small
"Toad, Giant",OA,196,Beast,1,Medium
"Toad, Ice",Fr,140,Magical Beast (Cold),3,Large
"Toad, Poisonous",OA,196,Beast,2,Medium
"Toad, Titanic",MM2,218,Animal,13,Gargantuan
"Tojanida, Adult",MM,244,"Outsider (Extraplanar, Water)",5,Medium
"Tojanida, Elder",MM,244,"Outsider (Extraplanar, Water)",9,Large
"Tojanida, Juvenile",MM,244,"Outsider (Extraplanar, Water)",3,Small
Tomb Mote,LM,128,Undead,2,Tiny
Tomb Spider,MM4,164,Magical Beast,6,Large
Tomb Spider Broodswarm,MM4,164,Magical Beast (Swarm),2,Tiny
Tomb Tapper,LE,189,Construct,13,Large
Tooth Beast,TM,88,Aberration,7,Large
"Topiary Guardian, Boar",MM3,174,Plant,3,Medium
"Topiary Guardian, Lion",MM3,174,Plant,7,Large
"Topiary Guardian, Triceratops",MM3,174,Plant,13,Huge
"Tortoise, Dire",Sa,151,Animal,8,Huge
"Treant, Elder",EL,223,Plant,25,Colossal
Tree Python,SK,86,Magical Beast,2,Medium
Tren,SK,87,"Humanoid (Aquatic, Reptilian)",3,Medium
Tressym,LE,191,Magical Beast,1/4,Tiny
Trilloch,MM3,176,"Outsider (Chaotic, Extraplanar, Incorporeal)",8,Small
Triton,MM,245,"Outsider (Native, Water)",2,Medium
Troglodyte,MM,246,Humanoid (Repitilian),1,Medium
Troll,MM,247,Giant,5,Large
Troll Hunter,MM,248,Giant,11,Large
"Troll, Cave",MM3,177,Giant,8,Large
"Troll, Crystalline",MM3,178,Giant,7,Large
"Troll, Fell",Una,77,Giant,14,Huge
"Troll, Forest",MM3,179,Giant,4,Medium
"Troll, Ice",Una,78,Giant (Cold),4,Large
"Troll, Mountain",MM3,180,Giant,10,Huge
"Troll, Psuedonatural",EL,211,Outsider,21,Large
"Troll, War",MM3,181,Monstrous Humanoid,12,Large
"Troll, Wasteland",Sa,190,Giant,7,Large
Tsucora Quori,ECS,296,"Outsider (Evil, Extraplanar, Lawful, Psionic, Quori)",7,Medium
Tsuno,OA,197,"Monstrous Humanoid (Shadowlands, Spirit)",6,Large
Tumbling Mound,Sa,191,Plant,3,Medium
"Tun Mi Lung (Typhoon Dragon), Adult",OA,162,"Dragon (Water, Spirit)",14,Huge
"Tun Mi Lung (Typhoon Dragon), Ancient",OA,162,"Dragon (Water, Spirit)",22,Gargantuan
"Tun Mi Lung (Typhoon Dragon), Great Wyrm",OA,162,"Dragon (Water, Spirit)",25,Colossal
"Tun Mi Lung (Typhoon Dragon), Juvenile",OA,162,"Dragon (Water, Spirit)",9,Large
"Tun Mi Lung (Typhoon Dragon), Mature Adult",OA,162,"Dragon (Water, Spirit)",17,Huge
"Tun Mi Lung (Typhoon Dragon), Old",OA,162,"Dragon (Water, Spirit)",19,Gargantuan
"Tun Mi Lung (Typhoon Dragon), Very Old",OA,162,"Dragon (Water, Spirit)",20,Gargantuan
"Tun Mi Lung (Typhoon Dragon), Wyrm",OA,162,"Dragon (Water, Spirit)",23,Gargantuan
"Tun Mi Lung (Typhoon Dragon), Young Adult",OA,162,"Dragon (Water, Spirit)",12,Huge
Tunnel Terror,FF,179,Aberration,15,Huge
Turlemoi,MM5,187,Monstrous Humanoid,8,Large
Tusk Terror,MM5,182,Magical Beast,8,Medium
Tusked Behemoth,HB,156,Magical Beast,14,Gargantuan
Twig Blight,MM2,197,Plant,1/3,Small
Twilight Guardian,DM,121,Plant (Dragonblood),7,Large
